PRODNSUMMDTLSEQ,PRODNSUMMSEQ,POLICYCD,PRODUCERCD,PRODNVALUE,PRODUCTCD,PRODUCTVERSION,TRANSACTIONDT,CREATEDBY,CREATEDDT,CREATEDAT,UPDATEDBY,UPDATEDDT,UPDATEDAT,ROWVERSION
2142782,559710309,91850,5652,2574620,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142783,559710310,91853,5652,612080,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142784,559710310,91850,5652,621460,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142785,559710311,91853,5652,8744000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142786,559710311,91850,5652,8878000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2159013,559721954,91850,5652,1,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2159014,559721954,91853,5652,1,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142787,559710312,91853,5652,8744000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142788,559710312,91850,5652,8878000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142789,559710313,91853,5652,8744000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142790,559710313,91850,5652,8878000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2151565,559716490,89520,5670,14115000,CIB1,1,2017-02-17,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2159395,559722266,89520,5670,1,CIB1,1,2017-02-17,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2151566,559716491,89520,5670,14115000,CIB1,1,2017-02-17,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2151567,559716492,89520,5670,14115000,CIB1,1,2017-02-17,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140502,559708694,38632,5724,30381000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140503,559708695,10311,5724,12834000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140419,559708619,87597,5724,8.4e+07,EDU4,1,2017-01-25,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140504,559708696,91220,5724,39334000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142305,559709967,87597,5724,2700000,ADD1,1,2017-01-25,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142306,559709968,91220,5724,1144000,ADD1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2146650,559712901,87597,5724,4420000,FSR3,1,2017-01-25,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2146725,559712961,87597,5724,4444000,WOP3,1,2017-01-25,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2158574,559721628,87597,5724,1,EDU4,1,2017-01-25,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2158595,559721643,91220,5724,1,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140420,559708620,87597,5724,8.4e+07,EDU4,1,2017-01-25,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140421,559708621,63715,5724,10282000,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140505,559708697,54787,5724,19067000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140506,559708697,91220,5724,19667000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142210,559709899,54787,5724,218000,TLR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142307,559709969,87597,5724,2700000,ADD1,1,2017-01-25,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142308,559709970,63715,5724,286000,ADD1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142309,559709970,91220,5724,572000,ADD1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142310,559709970,54787,5724,2147000,ADD1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2146651,559712902,87597,5724,4420000,FSR3,1,2017-01-25,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2146652,559712903,63715,5724,323000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2146726,559712962,87597,5724,4444000,WOP3,1,2017-01-25,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2146727,559712963,63715,5724,375000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140422,559708622,87597,5724,8.4e+07,EDU4,1,2017-01-25,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140507,559708698,91220,5724,19667000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142311,559709971,87597,5724,2700000,ADD1,1,2017-01-25,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142312,559709972,91220,5724,572000,ADD1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2146653,559712904,87597,5724,4420000,FSR3,1,2017-01-25,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2146728,559712964,87597,5724,4444000,WOP3,1,2017-01-25,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140508,559708699,10311,5724,12834000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2140509,559708699,38632,5724,30381000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2144389,559711343,40705,5726,1112000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2144391,559711345,40705,5726,3440000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2146770,559712998,38002,5726,10873000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2146844,559713064,40705,5726,85140000,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2144390,559711344,40705,5726,1112000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2144392,559711346,40705,5726,3440000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2146771,559712999,38002,5726,10873000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2146845,559713065,40705,5726,85140000,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152262,559717055,91853,5727,8744000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152263,559717055,91850,5727,8878000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2159536,559722384,91850,5727,1,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2159537,559722384,91853,5727,1,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152264,559717056,91853,5727,8744000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152265,559717056,91850,5727,8878000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152266,559717057,91853,5727,8744000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152267,559717057,91850,5727,8878000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2151100,559716145,10113,5729,12743000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2151415,559716365,10113,5729,441000,WOP1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2151101,559716146,10113,5729,12743000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2151416,559716366,10113,5729,441000,WOP1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149751,559715176,87930,5732,12958000,CIB1,1,2017-01-25,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149752,559715177,91931,5732,7684000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149753,559715177,91930,5732,13913000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2159032,559721970,87930,5732,1,CIB1,1,2017-01-25,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2159033,559721971,91930,5732,1,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2159034,559721971,91931,5732,1,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149754,559715178,87930,5732,6479000,CIB1,1,2017-01-25,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149755,559715179,91931,5732,7684000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149756,559715179,91930,5732,13913000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149757,559715180,87930,5732,6479000,CIB1,1,2017-01-25,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149758,559715181,91931,5732,7684000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149759,559715181,91930,5732,13913000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149406,559714928,63319,5809,12682000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2147289,559713382,10361,6002,11880000,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2147290,559713382,10271,6002,14400000,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148480,559714280,10271,6002,419000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148481,559714280,10361,6002,587000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148509,559714301,10271,6002,292000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148510,559714301,10361,6002,297000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2146681,559712929,92143,6002,270000,ADD1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2146697,559712942,92143,6002,14088000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2146698,559712942,91893,6002,15643000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2146841,559713061,92143,6002,337000,TLR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2146848,559713067,92143,6002,480000,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2147291,559713383,91877,6002,1.2e+07,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2147292,559713383,91727,6002,2.2e+07,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148482,559714281,91877,6002,371000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148483,559714281,91727,6002,858000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148511,559714302,91877,6002,258000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148512,559714302,91727,6002,326000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2158514,559721580,91727,6002,1,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2158515,559721580,91877,6002,1,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2159679,559722486,91893,6002,1,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2159680,559722486,92143,6002,1,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2146682,559712930,92143,6002,270000,ADD1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2146699,559712943,92143,6002,14088000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2146700,559712943,91893,6002,15643000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2146842,559713062,92143,6002,337000,TLR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2146849,559713068,92143,6002,480000,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2147293,559713384,91877,6002,1.2e+07,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2147294,559713384,91727,6002,2.2e+07,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148484,559714282,91877,6002,371000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148485,559714282,91727,6002,858000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148513,559714303,91877,6002,258000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148514,559714303,91727,6002,326000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2146683,559712931,92143,6002,270000,ADD1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2146701,559712944,92143,6002,14088000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2146702,559712944,91893,6002,15643000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2146843,559713063,92143,6002,337000,TLR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2146850,559713069,92143,6002,480000,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2147295,559713385,91877,6002,1.2e+07,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2147296,559713385,91727,6002,2.2e+07,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148486,559714283,91877,6002,371000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148487,559714283,91727,6002,858000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148515,559714304,91877,6002,258000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148516,559714304,91727,6002,326000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2147297,559713386,10361,6002,11880000,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2147298,559713386,10271,6002,14400000,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148488,559714284,10271,6002,419000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148489,559714284,10361,6002,587000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148517,559714305,10271,6002,292000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148518,559714305,10361,6002,297000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149902,559715291,92038,6010,247000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149903,559715291,91420,6010,347000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149911,559715297,92038,6010,638000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149912,559715297,91420,6010,689000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2151845,559716716,91361,6010,30225000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2151935,559716800,92038,6010,19440000,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2151936,559716800,91420,6010,19920000,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2159450,559722314,91361,6010,1,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2159470,559722332,91420,6010,1,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2159471,559722332,92038,6010,1,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149904,559715292,92038,6010,247000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149905,559715292,91420,6010,347000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149913,559715298,92038,6010,638000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149914,559715298,91420,6010,689000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2151846,559716717,91361,6010,30225000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2151937,559716801,92038,6010,19440000,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2151938,559716801,91420,6010,19920000,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149906,559715293,92038,6010,247000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149907,559715293,91420,6010,347000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149915,559715299,92038,6010,638000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149916,559715299,91420,6010,689000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2151847,559716718,91361,6010,30225000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2151939,559716802,92038,6010,19440000,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2151940,559716802,91420,6010,19920000,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2147374,559713444,91300,6398,12614000,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149712,559715137,91300,6398,332000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149741,559715166,91300,6398,474000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2158535,559721596,91300,6398,1,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2147375,559713445,91300,6398,6307000,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149713,559715138,91300,6398,166000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149742,559715167,91300,6398,237000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2147376,559713446,91300,6398,6307000,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149714,559715139,91300,6398,166000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149743,559715168,91300,6398,237000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2147281,559713374,91700,6413,143100,ADD1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2147864,559713814,91700,6413,4328880,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2147282,559713375,91700,6413,54000,ADD1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
